Symbol,Particular,080-081Q3,080-081Q4,081-082Q1,081-082Q2,081-082Q3,081-082Q4,082-083Q1,082-083Q2,080-081Q2,082-083Q3,Date,Open,High,Low,Close,Percent Change,Volume,Turn Over,082-083Q4
SPC,Revenue Till QtrYOY,,25.18 Cr.-3.24 %,8.18 Cr.-17.90 %,13.18 Cr.-15.98 %,17.12 Cr.-12.45 %,22.62 Cr.-10.15 %,7.84 Cr.-4.12 %,10.13 Cr.-23.15 %,,15.31 Cr.-32.32 %,,,,,,,,,
SPC,Net Profit TTMYOY,,-372.99 Lac.-,-494.01 Lac.-,-396.86 Lac.-,-294.49 Lac.-,38.59 Lac.-,1.25 Cr.-,-124.27 Lac.-,,1.46 Cr.279.17 %,,,,,,,,,
SPC,Revenue TTMYOY,,25.18 Cr.-3.24 %,23.40 Cr.-10.32 %,22.67 Cr.-10.86 %,22.75 Cr.-8.96 %,22.62 Cr.-10.15 %,22.29 Cr.-4.74 %,19.57 Cr.-13.67 %,,15.31 Cr.5.99 %,,,,,,,,,
SPDL,PE Ratio,,286.2,189.3,190.0,151.7,80.1,80.8,77.3,,73.5,,,,,,,,,
SPDL,PB Ratio,,3.4,3.0,3.3,3.4,3.5,3.5,3.8,,3.7,,,,,,,,,
SPDL,PS Ratio,,25.7,24.9,29.9,30.8,25.5,25.8,26.0,,25.5,,,,,,,,,
SPDL,ROE TTM,,1.61 %,1.78 %,2.30 %,3.13 %,4.42 %,5.06 %,5.15 %,,4.94 %,,,,,,,,,
SPDL,ROA TTM,,1.26 %,1.40 %,1.85 %,2.54 %,3.62 %,4.14 %,4.19 %,,4.00 %,,,,,,,,,
SPDL,Net Margin TTM,,13.17 %,15.75 %,20.31 %,25.84 %,31.86 %,34.32 %,38.26 %,,43.24 %,,,,,,,,,
SPDL,Asset Turnover TTM,,9.59 %,8.89 %,9.13 %,9.84 %,11.37 %,12.06 %,10.96 %,,9.25 %,,,,,,,,,
SPDL,EPS TTMYOY,,1.5828.23 %,1.78786.06 %,2.34101.07 %,3.19169.40 %,4.55188.19 %,5.28197.20 %,5.4565.98 %,,5.2715.80 %,,,,,,,,,
SPDL,BVPSYOY,,100.324.37 %,102.529.19 %,103.702.31 %,103.633.21 %,104.904.57 %,106.674.05 %,107.834.06 %,,107.182.17 %,,,,,,,,,
SPDL,Net Profit Till QtrYOY,,2.10 Cr.28.23 %,2.93 Cr.9.75 %,4.50 Cr.29.03 %,4.37 Cr.96.64 %,6.06 Cr.188.19 %,3.89 Cr.32.85 %,5.55 Cr.27.20 %,,5.32 Cr.-12.14 %,,,,,,,,,
SPDL,Revenue Till QtrYOY,,15.96 Cr.-19.71 %,6.82 Cr.-12.33 %,11.44 Cr.-5.19 %,13.53 Cr.3.66 %,19.02 Cr.19.14 %,8.26 Cr.21.16 %,13.45 Cr.-0.56 %,,16.23 Cr.-14.67 %,,,,,,,,,
SPDL,Net Profit TTMYOY,,2.10 Cr.28.23 %,2.36 Cr.786.06 %,3.11 Cr.101.07 %,4.25 Cr.169.40 %,6.06 Cr.188.19 %,7.02 Cr.197.20 %,7.25 Cr.65.98 %,,7.02 Cr.15.80 %,,,,,,,,,
SPDL,Revenue TTMYOY,,15.96 Cr.-19.71 %,15.00 Cr.-18.16 %,15.34 Cr.-19.40 %,16.44 Cr.-6.30 %,19.02 Cr.19.14 %,20.46 Cr.36.36 %,18.94 Cr.40.05 %,,16.23 Cr.32.99 %,,,,,,,,,
SPHL,PE Ratio,,"-6,644.2","1,637.8",854.4,"-13,173.0",282.0,257.5,159.4,,145.8,,,,,,,,,
SPHL,PB Ratio,,7.9,8.9,9.1,7.4,6.3,5.4,5.8,,5.3,,,,,,,,,
SPHL,PS Ratio,,37.5,41.6,45.6,40.5,31.5,25.4,28.3,,30.5,,,,,,,,,
SPHL,ROE TTM,,0.53 %,1.09 %,-,2.27 %,2.09 %,2.82 %,3.74 %,,2.14 %,,,,,,,,,
SPHL,ROA TTM,,0.26 %,0.54 %,-0.03 %,1.15 %,1.07 %,1.47 %,1.99 %,,1.15 %,,,,,,,,,
SPHL,Net Margin TTM,,2.54 %,5.34 %,-0.31 %,11.19 %,9.87 %,13.48 %,21.31 %,,13.08 %,,,,,,,,,
SPHL,Asset Turnover TTM,,10.27 %,10.12 %,9.33 %,10.31 %,10.87 %,10.93 %,9.33 %,,8.81 %,,,,,,,,,
SPHL,EPS TTMYOY,,0.4924.66 %,1.00-,-0.05-,2.09-,1.93296.28 %,2.64164.20 %,3.53-4.42 %,,2.035.30 %,,,,,,,,,
SPHL,BVPSYOY,,89.460.57 %,93.911.08 %,93.19-0.06 %,93.142.30 %,91.382.15 %,96.552.82 %,96.133.21 %,,94.633.56 %,,,,,,,,,
SPHL,Net Profit Till QtrYOY,,14.58 Lac.24.66 %,1.34 Cr.13.08 %,1.12 Cr.-12.61 %,1.11 Cr.76.89 %,57.78 Lac.296.28 %,1.55 Cr.16.13 %,1.59 Cr.43.37 %,,1.14 Cr.96.83 %,,,,,,,,,
SPHL,Revenue Till QtrYOY,,5.74 Cr.2.33 %,2.72 Cr.-4.11 %,3.77 Cr.-13.94 %,4.94 Cr.-2.61 %,5.86 Cr.2.11 %,2.74 Cr.0.95 %,4.04 Cr.-18.08 %,,4.65 Cr.-20.56 %,,,,,,,,,
SPHL,Net Profit TTMYOY,,14.58 Lac.24.66 %,30.02 Lac.-,-1.58 Lac.-,62.68 Lac.-,57.78 Lac.296.28 %,79.31 Lac.164.20 %,1.06 Cr.-4.42 %,,60.84 Lac.5.30 %,,,,,,,,,
SPHL,Revenue TTMYOY,,5.74 Cr.2.33 %,5.62 Cr.-3.21 %,5.13 Cr.-12.45 %,5.60 Cr.-2.20 %,5.86 Cr.2.11 %,5.88 Cr.4.68 %,4.96 Cr.0.58 %,,4.65 Cr.48.24 %,,,,,,,,,
SPIL,PE Ratio,,40.9,39.7,43.9,41.0,41.7,25.6,54.9,,0.0,,,,,,,,,
SPIL,PB Ratio,,4.0,3.9,3.0,2.8,3.1,2.4,2.6,,2.9,,,,,,,,,
SPIL,PS Ratio,,7.8,7.6,5.6,5.3,5.5,4.4,4.7,,5.2,,,,,,,,,
SPIL,ROE TTM,,9.64 %,8.25 %,7.30 %,7.21 %,9.23 %,4.56 %,4.14 %,,4.14 %,,,,,,,,,
SPIL,ROA TTM,,4.81 %,3.90 %,3.44 %,3.36 %,4.29 %,1.93 %,1.64 %,,1.49 %,,,,,,,,,
SPIL,Net Margin TTM,,16.81 %,14.82 %,12.86 %,13.11 %,17.10 %,8.42 %,8.25 %,,11.10 %,,,,,,,,,
SPIL,Asset Turnover TTM,,28.62 %,26.28 %,26.72 %,25.60 %,25.08 %,22.87 %,19.82 %,,13.39 %,,,,,,,,,
SPIL,EPS TTMYOY,,24.6790.45 %,21.9610.00 %,19.82-22.94 %,19.56-21.62 %,25.413.01 %,12.49-43.10 %,11.03-3.31 %,,10.68-57.98 %,,,,,,,,,
SPIL,BVPSYOY,,273.5021.06 %,277.676.23 %,287.348.69 %,263.723.59 %,274.560.39 %,265.13-4.52 %,241.34-16.01 %,,250.06-8.93 %,,,,,,,,,
SPIL,Net Profit Till QtrYOY,,69.23 Cr.90.45 %,6.40 Cr.-54.30 %,22.50 Cr.-37.67 %,45.36 Cr.-24.03 %,71.32 Cr.3.01 %,"-2,985.42 Lac.-","-1,785.53 Lac.-",,4.01 Cr.-94.37 %,,,,,,,,,
SPIL,Revenue Till QtrYOY,,411.79 Cr.47.89 %,66.86 Cr.6.20 %,154.17 Cr.15.63 %,267.55 Cr.2.67 %,416.95 Cr.1.26 %,66.29 Cr.-0.86 %,112.54 Cr.-27.00 %,,269.99 Cr.-35.25 %,,,,,,,,,
SPIL,Net Profit TTMYOY,,69.23 Cr.90.45 %,61.63 Cr.10.00 %,55.63 Cr.-22.94 %,54.88 Cr.-21.62 %,71.32 Cr.3.01 %,35.06 Cr.-43.10 %,30.96 Cr.-3.31 %,,29.97 Cr.-57.98 %,,,,,,,,,
SPIL,Revenue TTMYOY,,411.79 Cr.47.89 %,415.69 Cr.65.07 %,432.63 Cr.62.24 %,418.75 Cr.14.30 %,416.95 Cr.1.26 %,416.38 Cr.0.17 %,375.32 Cr.22.91 %,,269.99 Cr.-22.88 %,,,,,,,,,
SPL,PE Ratio,,-168.9,286.1,320.0,135.6,123.8,351.6,111.1,,108.6,,,,,,,,,
SPL,PB Ratio,,12.2,9.8,11.0,8.7,9.7,9.7,7.4,,7.2,,,,,,,,,
SPL,PS Ratio,,0.0,74.3,83.1,52.5,50.6,82.2,64.8,,84.6,,,,,,,,,
SPL,ROE TTM,,0.61 %,3.55 %,6.66 %,8.00 %,2.79 %,7.00 %,6.84 %,,6.64 %,,,,,,,,,
SPL,ROA TTM,,0.46 %,2.62 %,4.85 %,5.89 %,2.10 %,5.48 %,5.45 %,,5.39 %,,,,,,,,,
SPL,Net Margin TTM,,5.98 %,25.98 %,38.72 %,40.85 %,23.37 %,59.85 %,80.28 %,,83.97 %,,,,,,,,,
SPL,Asset Turnover TTM,,7.64 %,10.09 %,12.53 %,14.41 %,9.01 %,9.16 %,6.79 %,,6.42 %,,,,,,,,,
SPL,EPS TTMYOY,,0.55-48.98 %,3.22-,6.09-,7.40-,2.63377.10 %,6.69108.10 %,6.68211.01 %,,6.59151.13 %,,,,,,,,,
SPL,BVPSYOY,,92.520.52 %,93.393.38 %,94.746.66 %,94.498.33 %,95.052.73 %,100.027.10 %,101.207.10 %,,101.116.38 %,,,,,,,,,
SPL,Net Profit Till QtrYOY,,11.00 Lac.-48.98 %,19.19 Lac.-,46.33 Lac.-,42.98 Lac.-,52.50 Lac.377.10 %,1.01 Cr.423.88 %,1.24 Cr.188.87 %,,1.22 Cr.133.00 %,,,,,,,,,
SPL,Revenue Till QtrYOY,,1.84 Cr.-22.55 %,63.37 Lac.-,1.30 Cr.-,1.78 Cr.-,2.25 Cr.21.99 %,62.32 Lac.-1.66 %,1.20 Cr.-32.64 %,,1.57 Cr.-30.11 %,,,,,,,,,
SPL,Net Profit TTMYOY,,11.00 Lac.-48.98 %,64.31 Lac.-,1.22 Cr.-,1.48 Cr.-,52.50 Lac.377.10 %,1.34 Cr.108.10 %,1.34 Cr.211.01 %,,1.32 Cr.151.13 %,,,,,,,,,
SPL,Revenue TTMYOY,,1.84 Cr.-22.55 %,2.48 Cr.-,3.14 Cr.-,"3.62 Cr.1,025.12 %",2.25 Cr.21.99 %,2.24 Cr.-9.66 %,1.67 Cr.-6.53 %,,1.57 Cr.-2.66 %,,,,,,,,,
SRLI,PE Ratio,,68.1,64.6,58.0,56.5,52.7,52.3,49.9,,62.0,,,,,,,,,
SRLI,PB Ratio,,4.7,4.2,3.7,3.6,3.6,3.5,3.5,,3.6,,,,,,,,,
SRLI,PS Ratio,,10.5,3.7,3.2,3.1,3.0,2.8,2.6,,3.3,,,,,,,,,
SRLI,ROE TTM,,6.72 %,7.01 %,6.68 %,6.99 %,6.81 %,7.06 %,5.72 %,,6.87 %,,,,,,,,,
SRLI,ROA TTM,,1.84 %,1.84 %,1.70 %,1.70 %,1.59 %,1.57 %,1.18 %,,1.35 %,,,,,,,,,
SRLI,Net Margin TTM,,5.67 %,5.98 %,5.49 %,5.72 %,5.39 %,5.41 %,5.36 %,,6.93 %,,,,,,,,,
SRLI,Asset Turnover TTM,,32.42 %,30.82 %,30.92 %,29.81 %,29.46 %,29.11 %,21.99 %,,19.52 %,,,,,,,,,
SRLI,EPS TTMYOY,,7.0059.91 %,7.44-15.90 %,7.23-17.45 %,7.655.64 %,7.537.60 %,7.865.70 %,6.30-6.41 %,,7.590.85 %,,,,,,,,,
SRLI,BVPSYOY,,106.666.07 %,111.038.41 %,112.977.95 %,110.604.39 %,111.594.62 %,110.57-0.41 %,108.26-2.12 %,,111.650.06 %,,,,,,,,,
SRLI,Net Profit Till QtrYOY,,35.08 Cr.59.91 %,13.29 Cr.19.93 %,23.17 Cr.5.44 %,33.77 Cr.10.77 %,37.75 Cr.7.60 %,14.96 Cr.12.53 %,27.62 Cr.-18.20 %,,34.09 Cr.-9.70 %,,,,,,,,,
SRLI,Revenue Till QtrYOY,,"618.72 Cr.17,319.54 %",156.49 Cr.3.27 %,320.31 Cr.14.93 %,479.85 Cr.12.22 %,700.54 Cr.13.22 %,184.64 Cr.17.99 %,368.82 Cr.-23.14 %,,549.62 Cr.-21.54 %,,,,,,,,,
SRLI,Net Profit TTMYOY,,35.08 Cr.59.91 %,37.29 Cr.-15.90 %,36.28 Cr.-17.45 %,38.36 Cr.5.64 %,37.75 Cr.7.60 %,39.42 Cr.5.70 %,31.60 Cr.-6.41 %,,38.07 Cr.0.85 %,,,,,,,,,
SRLI,Revenue TTMYOY,,"618.72 Cr.17,319.54 %",623.68 Cr.2.89 %,660.34 Cr.18.47 %,670.96 Cr.184.48 %,700.54 Cr.13.22 %,728.68 Cr.16.84 %,589.50 Cr.22.85 %,,549.62 Cr.1.03 %,,,,,,,,,
SSHL,PE Ratio,,-13.0,-9.8,-9.4,,569.4,138.5,165.3,,-64.4,,,,,,,,,
SSHL,PB Ratio,,10.1,14.7,15.2,,3.4,5.4,6.5,,3.8,,,,,,,,,
SSHL,PS Ratio,,10.1,10.9,11.3,,14.4,7.8,9.4,,18.9,,,,,,,,,
SSHL,ROE TTM,,-,-,-,,1.25 %,2.53 %,-,,-,,,,,,,,,
SSHL,ROA TTM,,-7.10 %,-7.25 %,-6.62 %,,0.20 %,0.44 %,-1.97 %,,-2.89 %,,,,,,,,,
SSHL,Net Margin TTM,,-112.14 %,-119.81 %,-94.42 %,,2.53 %,5.64 %,-29.41 %,,-44.94 %,,,,,,,,,
SSHL,Asset Turnover TTM,,6.33 %,6.05 %,7.01 %,,7.98 %,7.87 %,6.70 %,,6.43 %,,,,,,,,,
SSHL,EPS TTMYOY,,-12.15-,-12.32-,-11.21-,,0.34-,0.75-,-3.32-,,-4.88-,,,,,,,,,
SSHL,BVPSYOY,,8.05-60.14 %,7.64-61.75 %,55.97225.81 %,,56.28598.88 %,19.06149.68 %,56.69542.11 %,,54.59-3.01 %,,,,,,,,,
SSHL,Net Profit Till QtrYOY,,"-3,588.14 Lac.-",-123.39 Lac.-,-615.45 Lac.-,,1.01 Cr.-,-3.06 Lac.-,-229.67 Lac.-,,-688.91 Lac.-,,,,,,,,,
SSHL,Revenue Till QtrYOY,,32.00 Cr.-9.11 %,15.48 Cr.-9.48 %,27.83 Cr.12.35 %,,39.70 Cr.24.08 %,14.97 Cr.-3.31 %,25.77 Cr.-19.68 %,,32.06 Cr.-19.24 %,,,,,,,,,
SSHL,Net Profit TTMYOY,,"-3,588.14 Lac.-","-3,639.17 Lac.-","-3,309.97 Lac.-",,1.01 Cr.-,2.21 Cr.-,-981.74 Lac.-,,"-1,440.97 Lac.-",,,,,,,,,
SSHL,Revenue TTMYOY,,32.00 Cr.-9.11 %,30.37 Cr.-17.46 %,35.05 Cr.-6.00 %,,39.70 Cr.24.08 %,39.19 Cr.29.01 %,33.39 Cr.4.07 %,,32.06 Cr.32.39 %,,,,,,,,,
STC,PE Ratio,,232.9,296.7,282.0,266.0,273.3,270.3,270.8,,360.5,,,,,,,,,
STC,PB Ratio,,12.7,10.8,10.2,9.9,9.7,9.4,11.6,,12.4,,,,,,,,,
STC,PS Ratio,,1.7,1.4,1.3,1.5,1.5,1.8,1.7,,2.3,,,,,,,,,
STC,ROE TTM,,3.79 %,3.60 %,3.72 %,3.56 %,3.62 %,3.67 %,3.42 %,,6.30 %,,,,,,,,,
STC,ROA TTM,,0.76 %,0.70 %,0.72 %,0.70 %,0.74 %,0.69 %,0.62 %,,1.10 %,,,,,,,,,
STC,Net Margin TTM,,0.47 %,0.47 %,0.56 %,0.57 %,0.66 %,0.61 %,0.65 %,,1.26 %,,,,,,,,,
STC,Asset Turnover TTM,,160.73 %,148.14 %,128.33 %,123.93 %,112.45 %,113.51 %,96.31 %,,87.54 %,,,,,,,,,
STC,EPS TTMYOY,,16.36-19.78 %,15.54-34.63 %,16.25-34.47 %,15.66-35.40 %,16.03-2.05 %,16.083.44 %,15.1218.64 %,,28.0775.13 %,,,,,,,,,
STC,BVPSYOY,,449.155.50 %,429.763.38 %,435.702.84 %,439.29-0.92 %,460.652.56 %,425.21-1.06 %,441.150.42 %,,454.95-1.24 %,,,,,,,,,
STC,Net Profit Till QtrYOY,,6.32 Cr.-19.78 %,1.60 Cr.-16.52 %,3.54 Cr.-1.26 %,4.92 Cr.-5.23 %,6.19 Cr.-2.05 %,1.62 Cr.1.20 %,4.57 Cr.-7.11 %,,9.58 Cr.54.65 %,,,,,,,,,
STC,Revenue Till QtrYOY,,"1,335.03 Cr.52.00 %",224.37 Cr.-23.40 %,458.35 Cr.-31.55 %,678.24 Cr.-28.29 %,938.65 Cr.-29.69 %,308.15 Cr.37.34 %,641.76 Cr.-5.38 %,,861.25 Cr.-8.25 %,,,,,,,,,
STC,Net Profit TTMYOY,,6.32 Cr.-19.78 %,6.00 Cr.-34.63 %,6.28 Cr.-34.47 %,6.05 Cr.-35.40 %,6.19 Cr.-2.05 %,6.21 Cr.3.44 %,5.84 Cr.18.64 %,,10.84 Cr.75.13 %,,,,,,,,,
STC,Revenue TTMYOY,,"1,335.03 Cr.52.00 %","1,266.50 Cr.24.56 %","1,123.82 Cr.-6.54 %","1,067.47 Cr.-14.40 %",938.65 Cr.-29.69 %,"1,022.44 Cr.-19.27 %",902.18 Cr.33.02 %,,861.25 Cr.20.58 %,,,,,,,,,
SWBBL,PE Ratio,,30.8,28.9,25.8,22.8,27.9,29.3,29.9,,26.4,,,,,,,,,
SWBBL,PB Ratio,,4.6,4.3,4.3,3.8,4.3,3.4,3.4,,3.4,,,,,,,,,
SWBBL,PS Ratio,,5.5,5.2,9.4,8.3,4.7,4.0,3.7,,4.9,,,,,,,,,
SWBBL,ROE TTM,,16.55 %,17.40 %,17.11 %,15.61 %,12.38 %,12.01 %,13.31 %,,16.84 %,,,,,,,,,
SWBBL,ROA TTM,,2.63 %,2.76 %,2.75 %,2.51 %,2.01 %,1.91 %,2.07 %,,2.58 %,,,,,,,,,
SWBBL,Net Margin TTM,,17.95 %,18.98 %,36.35 %,16.97 %,13.52 %,12.54 %,18.47 %,,25.11 %,,,,,,,,,
SWBBL,Asset Turnover TTM,,14.63 %,14.52 %,7.57 %,14.82 %,14.85 %,15.24 %,11.19 %,,10.29 %,,,,,,,,,
SWBBL,EPS TTMYOY,,30.7558.54 %,32.7976.30 %,32.99309.94 %,30.8550.23 %,25.30-17.75 %,24.75-24.50 %,28.29311.85 %,,36.8745.75 %,,,,,,,,,
SWBBL,BVPSYOY,,206.7811.07 %,199.3212.40 %,199.2112.29 %,201.3310.95 %,214.943.94 %,215.728.23 %,218.538.54 %,,226.595.42 %,,,,,,,,,
SWBBL,Net Profit Till QtrYOY,,53.82 Cr.58.54 %,6.74 Cr.111.44 %,8.07 Cr.94.21 %,12.02 Cr.1.34 %,44.27 Cr.-17.75 %,5.79 Cr.-14.14 %,17.26 Cr.43.60 %,,32.27 Cr.-27.10 %,,,,,,,,,
SWBBL,Revenue Till QtrYOY,,299.76 Cr.-2.72 %,74.75 Cr.3.55 %,14.94 Lac.-99.89 %,231.14 Cr.8.59 %,327.47 Cr.9.24 %,92.70 Cr.24.01 %,171.73 Cr.-25.70 %,,256.92 Cr.-21.54 %,,,,,,,,,
SWBBL,Net Profit TTMYOY,,53.82 Cr.58.54 %,57.37 Cr.76.30 %,57.74 Cr.309.94 %,53.98 Cr.50.23 %,44.27 Cr.-17.75 %,43.31 Cr.-24.50 %,49.51 Cr.311.85 %,,64.52 Cr.45.75 %,,,,,,,,,
SWBBL,Revenue TTMYOY,,299.76 Cr.-2.72 %,302.32 Cr.-1.58 %,158.82 Cr.-47.17 %,318.04 Cr.5.30 %,327.47 Cr.9.24 %,345.42 Cr.14.26 %,268.06 Cr.15.97 %,,256.92 Cr.1.66 %,,,,,,,,,
SWMF,PE Ratio,,218.7,88.9,75.3,69.4,60.0,54.3,30.1,,42.3,,,,,,,,,
SWMF,PB Ratio,,7.1,5.8,5.6,5.2,5.2,4.7,4.5,,4.6,,,,,,,,,
SWMF,PS Ratio,,7.3,5.9,5.6,5.2,5.3,4.8,4.4,,5.7,,,,,,,,,
SWMF,ROE TTM,,5.46 %,2.41 %,7.59 %,10.27 %,8.98 %,15.77 %,10.96 %,,15.12 %,,,,,,,,,
SWMF,ROA TTM,,0.85 %,0.34 %,0.95 %,1.28 %,1.13 %,2.00 %,1.40 %,,1.95 %,,,,,,,,,
SWMF,Net Margin TTM,,6.58 %,2.75 %,7.41 %,9.88 %,8.84 %,14.82 %,13.74 %,,20.63 %,,,,,,,,,
SWMF,Asset Turnover TTM,,12.98 %,12.32 %,12.89 %,12.97 %,12.73 %,13.46 %,10.21 %,,9.45 %,,,,,,,,,
SWMF,EPS TTMYOY,,8.9223.78 %,3.59-15.82 %,10.19233.20 %,13.96233.61 %,12.5040.07 %,22.41524.06 %,15.97124.54 %,,22.5080.06 %,,,,,,,,,
SWMF,BVPSYOY,,136.29-35.14 %,136.65-34.78 %,137.354.58 %,140.168.18 %,145.256.58 %,150.9210.44 %,146.334.40 %,,152.825.21 %,,,,,,,,,
SWMF,Net Profit Till QtrYOY,,9.87 Cr.23.78 %,-471.84 Lac.-,3.75 Cr.59.76 %,7.87 Cr.243.06 %,13.82 Cr.40.07 %,6.25 Cr.-,11.71 Cr.48.86 %,,18.94 Cr.36.99 %,,,,,,,,,
SWMF,Revenue Till QtrYOY,,149.94 Cr.-2.28 %,29.41 Cr.-15.43 %,70.59 Cr.3.25 %,108.30 Cr.6.27 %,156.47 Cr.4.35 %,40.17 Cr.36.58 %,80.46 Cr.-25.70 %,,120.67 Cr.-22.87 %,,,,,,,,,
SWMF,Net Profit TTMYOY,,9.87 Cr.23.78 %,3.97 Cr.-15.82 %,11.27 Cr.233.20 %,15.45 Cr.233.61 %,13.82 Cr.40.07 %,24.79 Cr.524.06 %,17.67 Cr.124.54 %,,24.89 Cr.80.06 %,,,,,,,,,
SWMF,Revenue TTMYOY,,149.94 Cr.-2.28 %,144.57 Cr.-0.25 %,152.16 Cr.7.56 %,156.33 Cr.12.83 %,156.47 Cr.4.35 %,167.22 Cr.15.67 %,128.63 Cr.18.77 %,,120.67 Cr.-5.02 %,,,,,,,,,
TAMOR,PE Ratio,,"185,400.6","3,977.6",119.3,61.5,42.3,33.5,31.1,,57.6,,,,,,,,,
TAMOR,PB Ratio,,5.7,5.5,5.6,5.1,4.7,4.1,3.8,,3.7,,,,,,,,,
TAMOR,PS Ratio,,7.4,5.4,5.6,5.7,6.5,6.4,6.0,,6.6,,,,,,,,,
TAMOR,ROE TTM,,0.14 %,4.86 %,8.77 %,7.26 %,11.69 %,13.08 %,10.09 %,,11.62 %,,,,,,,,,
TAMOR,ROA TTM,,0.04 %,1.23 %,2.17 %,1.78 %,2.90 %,3.33 %,2.65 %,,3.14 %,,,,,,,,,
TAMOR,Net Margin TTM,,0.14 %,4.68 %,9.28 %,11.12 %,15.37 %,19.04 %,17.47 %,,33.94 %,,,,,,,,,
TAMOR,Asset Turnover TTM,,26.62 %,26.21 %,23.36 %,16.00 %,18.85 %,17.50 %,15.19 %,,9.26 %,,,,,,,,,
TAMOR,EPS TTMYOY,,0.14-,4.78-,8.78-,"7.37247,812.19 %","12.178,847.73 %",14.10194.98 %,11.2677.41 %,,13.369.76 %,,,,,,,,,
TAMOR,BVPSYOY,,97.910.18 %,102.294.95 %,105.978.93 %,104.177.51 %,110.0312.37 %,116.4413.84 %,115.5710.95 %,,117.676.95 %,,,,,,,,,
TAMOR,Net Profit Till QtrYOY,,45.33 Lac.-,14.58 Cr.-,27.16 Cr.-,21.14 Cr.-,"40.56 Cr.8,847.73 %",21.00 Cr.44.06 %,18.10 Cr.-14.39 %,,25.10 Cr.-38.11 %,,,,,,,,,
TAMOR,Revenue Till QtrYOY,,330.86 Cr.-,75.10 Cr.14.78 %,131.75 Cr.-10.60 %,138.26 Cr.-44.30 %,263.79 Cr.-20.27 %,58.04 Cr.-22.71 %,89.17 Cr.-35.51 %,,131.17 Cr.-50.27 %,,,,,,,,,
TAMOR,Net Profit TTMYOY,,45.33 Lac.-,15.93 Cr.-,29.25 Cr.-,"24.55 Cr.247,812.19 %","40.56 Cr.8,847.73 %",46.98 Cr.194.98 %,37.51 Cr.77.41 %,,44.51 Cr.9.76 %,,,,,,,,,
TAMOR,Revenue TTMYOY,,330.86 Cr.-,340.53 Cr.420.49 %,315.23 Cr.113.90 %,220.90 Cr.-11.01 %,263.79 Cr.-20.27 %,246.73 Cr.-27.55 %,214.69 Cr.55.28 %,,131.17 Cr.-30.48 %,,,,,,,,,
TPC,PE Ratio,,-54.3,-24.2,759.9,741.6,124.2,79.6,93.8,,44.5,,,,,,,,,
TPC,PB Ratio,,9.0,9.4,9.4,9.1,4.5,3.4,4.0,,3.7,,,,,,,,,
TPC,PS Ratio,,16.6,11.1,16.6,16.2,18.7,17.3,20.0,,19.8,,,,,,,,,
TPC,ROE TTM,,-,-,1.34 %,3.56 %,5.71 %,6.41 %,9.32 %,,8.42 %,,,,,,,,,
TPC,ROA TTM,,-2.41 %,-7.01 %,0.27 %,0.96 %,1.94 %,2.79 %,5.64 %,,5.36 %,,,,,,,,,
TPC,Net Margin TTM,,-23.16 %,-45.78 %,2.18 %,7.84 %,15.05 %,21.67 %,45.58 %,,49.27 %,,,,,,,,,
TPC,Asset Turnover TTM,,10.40 %,15.31 %,12.15 %,12.25 %,12.90 %,12.87 %,12.37 %,,10.87 %,,,,,,,,,
TPC,EPS TTMYOY,,-3.76-,-10.84-,0.41-,1.46-,2.92-,4.20-,8.43205.77 %,,8.03174.77 %,,,,,,,,,
TPC,BVPSYOY,,28.06-11.89 %,28.06-20.16 %,32.860.72 %,80.65175.26 %,80.81188.00 %,99.61195.62 %,100.8525.05 %,,100.4524.30 %,,,,,,,,,
TPC,Net Profit Till QtrYOY,,-300.59 Lac.-,-300.59 Lac.-,3.98 Cr.515.31 %,2.21 Cr.-,2.34 Cr.-,5.62 Cr.22.19 %,6.61 Cr.199.77 %,,6.29 Cr.169.11 %,,,,,,,,,
TPC,Revenue Till QtrYOY,,12.98 Cr.6.68 %,12.98 Cr.85.26 %,10.89 Cr.20.83 %,12.13 Cr.18.44 %,15.55 Cr.19.79 %,8.23 Cr.-0.49 %,11.39 Cr.-6.12 %,,13.04 Cr.-16.09 %,,,,,,,,,
TPC,Net Profit TTMYOY,,-300.59 Lac.-,-867.52 Lac.-,32.42 Lac.-,1.17 Cr.-,2.34 Cr.-,3.36 Cr.-,6.75 Cr.205.77 %,,6.43 Cr.174.77 %,,,,,,,,,
TPC,Revenue TTMYOY,,12.98 Cr.6.68 %,18.95 Cr.41.36 %,14.85 Cr.15.18 %,14.87 Cr.16.87 %,15.55 Cr.19.79 %,15.51 Cr.8.85 %,14.80 Cr.22.02 %,,13.04 Cr.79.32 %,,,,,,,,,
TRH,PE Ratio,,50.9,44.8,41.5,37.4,35.8,29.1,37.2,,371.6,,,,,,,,,
TRH,PB Ratio,,9.0,8.1,7.1,6.4,5.8,4.3,4.8,,5.1,,,,,,,,,
TRH,PS Ratio,,16.3,15.5,14.0,12.6,12.1,9.0,10.4,,24.4,,,,,,,,,
TRH,ROE TTM,,19.27 %,18.79 %,18.28 %,17.94 %,15.58 %,13.09 %,1.32 %,,-,,,,,,,,,
TRH,ROA TTM,,12.76 %,12.44 %,12.19 %,11.96 %,10.48 %,8.80 %,0.89 %,,-0.31 %,,,,,,,,,
TRH,Net Margin TTM,,34.63 %,33.77 %,33.71 %,33.29 %,30.79 %,28.16 %,6.58 %,,-8.03 %,,,,,,,,,
